run_id,experiment_name,condition_id,run_number,sensor_name,n_train_stacks,n_val_stacks,n_samples_per_class_0,n_samples_per_class_1,catastrophic_prob_type1,catastrophic_prob_type2,p_hat,se,ci_lo,ci_hi,true_disturbed_prop,f1_pixel,f1_sample,n_class0,n_class1,pixel_agreement,pixel_precision,pixel_recall,pixel_iou
run_ID_20260727_171902_4d11a5,point_sampling_sensitivity,n50_distLow,3,Sensor_Y,20,40,50,50,0.01,0.01,0.0030406777076658767,0.0006965616860624621,0.0016754418899729553,0.004405913525358798,0.007924821681539096,0.38857579199756936,0.4375,50,50,0.9886548293849355,0.4821194830050637,0.4073751781836865,0.24839597329004173
run_ID_20260727_171902_4d11a5,point_sampling_sensitivity,n50_distLow,3,Sensor_Z,20,40,50,50,0.01,0.01,0.0015164737358138644,0.00073465894907374,7.656865470928847e-05,0.0029563788169184404,0.007924821681539096,0.1257689600266965,0.14814814814814814,50,50,0.9760803858804662,0.07509237397692542,0.16569270993665716,0.049051490032117645
run_ID_20260727_171942_9587aa,point_sampling_sensitivity,n50_distLow,4,Sensor_Clean,20,40,50,50,0.01,0.01,0.007308933434756357,0.0,0.007308933434756357,0.007308933434756357,0.007698390547957949,0.9671639698642274,1.0,50,50,0.9995135178300403,0.9971820809248555,0.9485102801250477,0.9456923610499031
run_ID_20260727_171942_9587aa,point_sampling_sensitivity,n50_distLow,4,Sensor_X,20,40,50,50,0.01,0.01,0.007129390969337777,0.0004771816318526299,0.006194132156822571,0.008064649781852982,0.007698390547957949,0.7441748086451483,0.9010989010989011,50,50,0.9962769621348343,0.7024086658754752,0.8229021249020454,0.6041474078720833
run_ID_20260727_171942_9587aa,point_sampling_sensitivity,n50_distLow,4,Sensor_Y,20,40,50,50,0.01,0.01,0.0025979981721965927,0.000660453090075651,0.0013035339021701285,0.003892462442223057,0.007698390547957949,0.37345842279088104,0.3870967741935484,50,50,0.9885822890663766,0.3927067202039108,0.45398233767314256,0.24085565941802684
run_ID_20260727_171942_9587aa,point_sampling_sensitivity,n50_distLow,4,Sensor_Z,20,40,50,50,0.01,0.01,0.02,0.0186944324614286,0.0,0.05664041433581653,0.007698390547957949,0.0772993263076733,0.030881725223315594,50,50,0.9338606623007084,0.044366434295982526,0.3935406562013374,0.040132534673983956
run_ID_20260727_172018_b6bc53,point_sampling_sensitivity,n50_distLow,5,Sensor_Clean,20,40,50,50,0.01,0.01,0.007269912923529491,0.00014836556986794886,0.00697912175004255,0.007560704097016431,0.0071453667900803096,0.971987300447033,0.9898989898989898,50,50,0.9995614066914961,0.9605944483670386,0.98989824664844,0.9504926950154785
run_ID_20260727_172018_b6bc53,point_sampling_sensitivity,n50_distLow,5,Sensor_X,20,40,50,50,0.01,0.01,0.006132715847397802,0.0006288141317663237,0.004900262796165983,0.00736516889862962,0.0071453667900803096,0.6958939435365338,0.7951807228915663,50,50,0.9956123350733781,0.6469670121916864,0.8035903275666013,0.5616108976209303
run_ID_20260727_172018_b6bc53,point_sampling_sensitivity,n50_distLow,5,Sensor_Y,20,40,50,50,0.01,0.01,0.0060700018519008435,0.0012640674571448467,0.0035924751618678155,0.008547528541933871,0.0071453667900803096,0.31214092142113864,0.48484848484848486,50,50,0.9818210115765069,0.25263142035511144,0.5283314491635606,0.19193366909897647
run_ID_20260727_172018_b6bc53,point_sampling_sensitivity,n50_distLow,5,Sensor_Z,20,40,50,50,0.01,0.01,0.003085016172803235,0.0014945426919449817,0.0001557663232335301,0.00601426602237294,0.0071453667900803096,0.10067225252308996,0.14814814814814814,50,50,0.9572980081274425,0.05010919656302664,0.22192697933098204,0.040614616891903155
run_ID_20260727_172052_a71afd,point_sampling_sensitivity,n50_distLow,6,Sensor_Clean,20,40,50,50,0.01,0.01,0.006868512265607388,0.00014017371970627328,0.00659377682340408,0.007143247707810696,0.0073313687527517555,0.9583451039502177,0.98989898989899,50,50,0.9993808227907401,0.9855718747227522,0.9460703315792701,0.9335192999282211
run_ID_20260727_172052_a71afd,point_sampling_sensitivity,n50_distLow,6,Sensor_X,20,40,50,50,0.01,0.01,0.006507042459843696,0.0005796934163315677,0.005370864241758841,0.007643220677928552,0.0073313687527517555,0.7056303791211256,0.8372093023255813,50,50,0.9959445763820961,0.6646742702394235,0.8104469989598134,0.5689719643801814
run_ID_20260727_172052_a71afd,point_sampling_sensitivity,n50_distLow,6,Sensor_Y,20,40,50,50,0.01,0.01,0.004402727625632649,0.000960753933749277,0.0025196845174788856,0.006285770733786413,0.0073313687527517555,0.3150242051426659,0.4615384615384615,50,50,0.9852505809430173,0.2798927222721125,0.4251559819145683,0.1861945825204509
run_ID_20260727_172052_a71afd,point_sampling_sensitivity,n50_distLow,6,Sensor_Z,20,40,50,50,0.01,0.01,0.0016515986428605725,0.0011558782671090256,0.0,0.003917078416906831,0.0073313687527517555,0.11225001772465096,0.07692307692307693,50,50,0.9552806953171767,0.07470679876342937,0.2814224859249004,0.057928967348704376
run_ID_20260727_172134_7af797,point_sampling_sensitivity,n50_distLow,7,Sensor_Clean,20,40,50,50,0.01,0.01,0.00788426072172818,0.00028456051341397236,0.007326532364014567,0.008441989079441792,0.00783532658924907,0.9600080933504598,0.9690721649484537,50,50,0.9993573749474087,0.9433720488318625,0.9930527106432535,0.9365425135502957
run_ID_20260727_172134_7af797,point_sampling_sensitivity,n50_distLow,7,Sensor_X,20,40,50,50,0.01,0.01,0.00668757818777803,0.000385465598508311,0.005932079497422564,0.0074430768781334955,0.00783532658924907,0.7592611969142262,0.9247311827956989,50,50,0.9965059003573433,0.791074644435035,0.7612266695649514,0.6236994451834248
